#t x y z vx vy vz
7.63 377.83 -177.51 87.22 -56.44 -27.82 -47.52
7.63 377.77 -177.54 87.18 -56.48 -27.80 -47.53
7.63 377.72 -177.57 87.13 -56.51 -27.79 -47.53
7.63 377.66 -177.60 87.08 -56.55 -27.77 -47.54
7.63 377.60 -177.62 87.03 -56.58 -27.75 -47.55
7.63 377.55 -177.65 86.98 -56.62 -27.74 -47.56
7.64 377.49 -177.68 86.94 -56.66 -27.72 -47.57
7.64 377.43 -177.71 86.89 -56.69 -27.70 -47.57
7.64 377.38 -177.74 86.84 -56.73 -27.69 -47.58
7.64 377.32 -177.76 86.79 -56.76 -27.67 -47.59
7.64 377.26 -177.79 86.75 -56.80 -27.65 -47.60
7.64 377.21 -177.82 86.70 -56.83 -27.64 -47.61
7.64 377.15 -177.85 86.65 -56.87 -27.62 -47.62
7.64 377.09 -177.87 86.60 -56.90 -27.60 -47.62
7.64 377.03 -177.90 86.56 -56.94 -27.59 -47.63
7.64 376.98 -177.93 86.51 -56.97 -27.57 -47.64
7.65 376.92 -177.96 86.46 -57.01 -27.55 -47.65
7.65 376.86 -177.98 86.41 -57.04 -27.54 -47.66
7.65 376.81 -178.01 86.37 -57.08 -27.52 -47.66
7.65 376.75 -178.04 86.32 -57.11 -27.50 -47.67
7.65 376.69 -178.07 86.27 -57.15 -27.49 -47.68
7.65 376.64 -178.09 86.22 -57.18 -27.47 -47.69
7.65 376.58 -178.12 86.18 -57.22 -27.45 -47.70
7.65 376.52 -178.15 86.13 -57.25 -27.44 -47.70
7.65 376.46 -178.18 86.08 -57.29 -27.42 -47.71
7.65 376.41 -178.20 86.03 -57.32 -27.40 -47.72
7.66 376.35 -178.23 85.98 -57.36 -27.39 -47.73
7.66 376.29 -178.26 85.94 -57.39 -27.37 -47.74
7.66 376.23 -178.29 85.89 -57.43 -27.35 -47.74
7.66 376.18 -178.31 85.84 -57.47 -27.34 -47.75
7.66 376.12 -178.34 85.79 -57.50 -27.32 -47.76
7.66 376.06 -178.37 85.75 -57.54 -27.30 -47.77
7.66 376.00 -178.40 85.70 -57.57 -27.29 -47.78
7.66 375.95 -178.42 85.65 -57.61 -27.27 -47.79
7.66 375.89 -178.45 85.60 -57.64 -27.25 -47.79
7.66 375.83 -178.48 85.55 -57.68 -27.24 -47.80
7.67 375.77 -178.50 85.51 -57.71 -27.22 -47.81
7.67 375.72 -178.53 85.46 -57.75 -27.20 -47.82
7.67 375.66 -178.56 85.41 -57.78 -27.19 -47.83
7.67 375.60 -178.59 85.36 -57.82 -27.17 -47.83
7.67 375.54 -178.61 85.32 -57.85 -27.15 -47.84
7.67 375.48 -178.64 85.27 -57.89 -27.14 -47.85
7.67 375.43 -178.67 85.22 -57.92 -27.12 -47.86
7.67 375.37 -178.69 85.17 -57.96 -27.10 -47.87
7.67 375.31 -178.72 85.12 -57.99 -27.09 -47.87
7.67 375.25 -178.75 85.08 -58.03 -27.07 -47.88
7.68 375.19 -178.78 85.03 -58.07 -27.05 -47.89
7.68 375.14 -178.80 84.98 -58.10 -27.03 -47.90
7.68 375.08 -178.83 84.93 -58.14 -27.02 -47.91
7.68 375.02 -178.86 84.88 -58.17 -27.00 -47.91
7.68 374.96 -178.88 84.84 -58.21 -26.98 -47.92
7.68 374.90 -178.91 84.79 -58.24 -26.97 -47.93
7.68 374.85 -178.94 84.74 -58.28 -26.95 -47.94
7.68 374.79 -178.96 84.69 -58.31 -26.93 -47.95
7.68 374.73 -178.99 84.64 -58.35 -26.92 -47.95
7.68 374.67 -179.02 84.60 -58.38 -26.90 -47.96
7.69 374.61 -179.05 84.55 -58.42 -26.88 -47.97
7.69 374.55 -179.07 84.50 -58.46 -26.87 -47.98
7.69 374.50 -179.10 84.45 -58.49 -26.85 -47.99
7.69 374.44 -179.13 84.41 -58.53 -26.83 -47.99
7.69 374.38 -179.15 84.36 -58.56 -26.81 -48.00
7.69 374.32 -179.18 84.31 -58.60 -26.80 -48.01
7.69 374.26 -179.21 84.26 -58.63 -26.78 -48.02
7.69 374.20 -179.23 84.21 -58.67 -26.76 -48.03
7.69 374.14 -179.26 84.16 -58.70 -26.75 -48.03
7.69 374.08 -179.29 84.12 -58.74 -26.73 -48.04
7.70 374.03 -179.31 84.07 -58.77 -26.71 -48.05
7.70 373.97 -179.34 84.02 -58.81 -26.70 -48.06
7.70 373.91 -179.37 83.97 -58.85 -26.68 -48.07
7.70 373.85 -179.39 83.92 -58.88 -26.66 -48.07
7.70 373.79 -179.42 83.88 -58.92 -26.64 -48.08
7.70 373.73 -179.45 83.83 -58.95 -26.63 -48.09
7.70 373.67 -179.47 83.78 -58.99 -26.61 -48.10
7.70 373.61 -179.50 83.73 -59.02 -26.59 -48.11
7.70 373.55 -179.53 83.68 -59.06 -26.58 -48.11
7.70 373.50 -179.55 83.64 -59.09 -26.56 -48.12
7.71 373.44 -179.58 83.59 -59.13 -26.54 -48.13
7.71 373.38 -179.61 83.54 -59.17 -26.53 -48.14
7.71 373.32 -179.63 83.49 -59.20 -26.51 -48.15
7.71 373.26 -179.66 83.44 -59.24 -26.49 -48.15
7.71 373.20 -179.69 83.40 -59.27 -26.47 -48.16
7.71 373.14 -179.71 83.35 -59.31 -26.46 -48.17
7.71 373.08 -179.74 83.30 -59.34 -26.44 -48.18
7.71 373.02 -179.77 83.25 -59.38 -26.42 -48.19
7.71 372.96 -179.79 83.20 -59.41 -26.41 -48.19
7.71 372.90 -179.82 83.15 -59.45 -26.39 -48.20
7.72 372.84 -179.84 83.11 -59.49 -26.37 -48.21
7.72 372.78 -179.87 83.06 -59.52 -26.35 -48.22
7.72 372.72 -179.90 83.01 -59.56 -26.34 -48.23
7.72 372.66 -179.92 82.96 -59.59 -26.32 -48.23
7.72 372.61 -179.95 82.91 -59.63 -26.30 -48.24
7.72 372.55 -179.98 82.87 -59.66 -26.28 -48.25
7.72 372.49 -180.00 82.82 -59.70 -26.27 -48.26
7.72 372.43 -180.03 82.77 -59.74 -26.25 -48.27
7.72 372.37 -180.05 82.72 -59.77 -26.23 -48.27
7.72 372.31 -180.08 82.67 -59.81 -26.22 -48.28
7.73 372.25 -180.11 82.62 -59.84 -26.20 -48.29
7.73 372.19 -180.13 82.58 -59.88 -26.18 -48.30
7.73 372.13 -180.16 82.53 -59.91 -26.16 -48.31
7.73 372.07 -180.19 82.48 -59.95 -26.15 -48.31
7.73 372.01 -180.21 82.43 -59.99 -26.13 -48.32
7.73 371.95 -180.24 82.38 -60.02 -26.11 -48.33
7.73 371.89 -180.26 82.33 -60.06 -26.09 -48.34
7.73 371.83 -180.29 82.29 -60.09 -26.08 -48.35
7.73 371.77 -180.32 82.24 -60.13 -26.06 -48.35
7.73 371.71 -180.34 82.19 -60.16 -26.04 -48.36
7.74 371.65 -180.37 82.14 -60.20 -26.03 -48.37
7.74 371.59 -180.39 82.09 -60.24 -26.01 -48.38
7.74 371.53 -180.42 82.04 -60.27 -25.99 -48.39
7.74 371.47 -180.45 82.00 -60.31 -25.97 -48.39
7.74 371.41 -180.47 81.95 -60.34 -25.96 -48.40
7.74 371.35 -180.50 81.90 -60.38 -25.94 -48.41
7.74 371.28 -180.52 81.85 -60.41 -25.92 -48.42
7.74 371.22 -180.55 81.80 -60.45 -25.90 -48.43
7.74 371.16 -180.58 81.75 -60.49 -25.89 -48.43
7.74 371.10 -180.60 81.70 -60.52 -25.87 -48.44
7.75 371.04 -180.63 81.66 -60.56 -25.85 -48.45
7.75 370.98 -180.65 81.61 -60.59 -25.83 -48.46
7.75 370.92 -180.68 81.56 -60.63 -25.82 -48.46
7.75 370.86 -180.71 81.51 -60.66 -25.80 -48.47
7.75 370.80 -180.73 81.46 -60.70 -25.78 -48.48
7.75 370.74 -180.76 81.41 -60.74 -25.76 -48.49
7.75 370.68 -180.78 81.37 -60.77 -25.75 -48.50
7.75 370.62 -180.81 81.32 -60.81 -25.73 -48.50
7.75 370.56 -180.83 81.27 -60.84 -25.71 -48.51
7.75 370.50 -180.86 81.22 -60.88 -25.69 -48.52
7.76 370.44 -180.89 81.17 -60.92 -25.68 -48.53
7.76 370.37 -180.91 81.12 -60.95 -25.66 -48.54
7.76 370.31 -180.94 81.07 -60.99 -25.64 -48.54
7.76 370.25 -180.96 81.03 -61.02 -25.62 -48.55
7.76 370.19 -180.99 80.98 -61.06 -25.61 -48.56
7.76 370.13 -181.01 80.93 -61.10 -25.59 -48.57
7.76 370.07 -181.04 80.88 -61.13 -25.57 -48.58
7.76 370.01 -181.06 80.83 -61.17 -25.55 -48.58
7.76 369.95 -181.09 80.78 -61.20 -25.54 -48.59
7.76 369.89 -181.12 80.73 -61.24 -25.52 -48.60
7.77 369.82 -181.14 80.69 -61.27 -25.50 -48.61
7.77 369.76 -181.17 80.64 -61.31 -25.48 -48.61
7.77 369.70 -181.19 80.59 -61.35 -25.47 -48.62
7.77 369.64 -181.22 80.54 -61.38 -25.45 -48.63
7.77 369.58 -181.24 80.49 -61.42 -25.43 -48.64
7.77 369.52 -181.27 80.44 -61.45 -25.41 -48.65
7.77 369.46 -181.29 80.39 -61.49 -25.40 -48.65
7.77 369.39 -181.32 80.35 -61.53 -25.38 -48.66
7.77 369.33 -181.34 80.30 -61.56 -25.36 -48.67
7.77 369.27 -181.37 80.25 -61.60 -25.34 -48.68
7.78 369.21 -181.40 80.20 -61.63 -25.32 -48.69
7.78 369.15 -181.42 80.15 -61.67 -25.31 -48.69
7.78 369.09 -181.45 80.10 -61.71 -25.29 -48.70
7.78 369.02 -181.47 80.05 -61.74 -25.27 -48.71
7.78 368.96 -181.50 80.00 -61.78 -25.25 -48.72
7.78 368.90 -181.52 79.96 -61.81 -25.24 -48.73
7.78 368.84 -181.55 79.91 -61.85 -25.22 -48.73
7.78 368.78 -181.57 79.86 -61.89 -25.20 -48.74
7.78 368.72 -181.60 79.81 -61.92 -25.18 -48.75
7.78 368.65 -181.62 79.76 -61.96 -25.17 -48.76
7.79 368.59 -181.65 79.71 -61.99 -25.15 -48.76
7.79 368.53 -181.67 79.66 -62.03 -25.13 -48.77
7.79 368.47 -181.70 79.61 -62.07 -25.11 -48.78
7.79 368.41 -181.72 79.57 -62.10 -25.09 -48.79
7.79 368.34 -181.75 79.52 -62.14 -25.08 -48.80
7.79 368.28 -181.77 79.47 -62.18 -25.06 -48.80
7.79 368.22 -181.80 79.42 -62.21 -25.04 -48.81
7.79 368.16 -181.82 79.37 -62.25 -25.02 -48.82
7.79 368.09 -181.85 79.32 -62.28 -25.00 -48.83
7.79 368.03 -181.87 79.27 -62.32 -24.99 -48.83
7.80 367.97 -181.90 79.22 -62.36 -24.97 -48.84
7.80 367.91 -181.92 79.18 -62.39 -24.95 -48.85
7.80 367.85 -181.95 79.13 -62.43 -24.93 -48.86
7.80 367.78 -181.97 79.08 -62.46 -24.92 -48.87
7.80 367.72 -182.00 79.03 -62.50 -24.90 -48.87
7.80 367.66 -182.02 78.98 -62.54 -24.88 -48.88
7.80 367.60 -182.05 78.93 -62.57 -24.86 -48.89
7.80 367.53 -182.07 78.88 -62.61 -24.84 -48.90
7.80 367.47 -182.10 78.83 -62.65 -24.83 -48.90
7.80 367.41 -182.12 78.78 -62.68 -24.81 -48.91
7.81 367.34 -182.15 78.74 -62.72 -24.79 -48.92
7.81 367.28 -182.17 78.69 -62.75 -24.77 -48.93
7.81 367.22 -182.20 78.64 -62.79 -24.75 -48.94
7.81 367.16 -182.22 78.59 -62.83 -24.74 -48.94
7.81 367.09 -182.25 78.54 -62.86 -24.72 -48.95
7.81 367.03 -182.27 78.49 -62.90 -24.70 -48.96
7.81 366.97 -182.30 78.44 -62.93 -24.68 -48.97
7.81 366.90 -182.32 78.39 -62.97 -24.66 -48.98
7.81 366.84 -182.34 78.34 -63.01 -24.65 -48.98
7.81 366.78 -182.37 78.29 -63.04 -24.63 -48.99
7.82 366.72 -182.39 78.25 -63.08 -24.61 -49.00
7.82 366.65 -182.42 78.20 -63.12 -24.59 -49.01
7.82 366.59 -182.44 78.15 -63.15 -24.57 -49.01
7.82 366.53 -182.47 78.10 -63.19 -24.56 -49.02
7.82 366.46 -182.49 78.05 -63.23 -24.54 -49.03
7.82 366.40 -182.52 78.00 -63.26 -24.52 -49.04
7.82 366.34 -182.54 77.95 -63.30 -24.50 -49.05
7.82 366.27 -182.57 77.90 -63.33 -24.48 -49.05
7.82 366.21 -182.59 77.85 -63.37 -24.47 -49.06
7.82 366.15 -182.61 77.80 -63.41 -24.45 -49.07
7.83 366.08 -182.64 77.76 -63.44 -24.43 -49.08
7.83 366.02 -182.66 77.71 -63.48 -24.41 -49.08
7.83 365.96 -182.69 77.66 -63.52 -24.39 -49.09
7.83 365.89 -182.71 77.61 -63.55 -24.37 -49.10
7.83 365.83 -182.74 77.56 -63.59 -24.36 -49.11
7.83 365.77 -182.76 77.51 -63.62 -24.34 -49.11
7.83 365.70 -182.79 77.46 -63.66 -24.32 -49.12
7.83 365.64 -182.81 77.41 -63.70 -24.30 -49.13
7.83 365.57 -182.83 77.36 -63.73 -24.28 -49.14
7.83 365.51 -182.86 77.31 -63.77 -24.27 -49.15
7.84 365.45 -182.88 77.26 -63.81 -24.25 -49.15
7.84 365.38 -182.91 77.21 -63.84 -24.23 -49.16
7.84 365.32 -182.93 77.17 -63.88 -24.21 -49.17
7.84 365.26 -182.96 77.12 -63.92 -24.19 -49.18
7.84 365.19 -182.98 77.07 -63.95 -24.17 -49.18
7.84 365.13 -183.00 77.02 -63.99 -24.16 -49.19
7.84 365.06 -183.03 76.97 -64.03 -24.14 -49.20
7.84 365.00 -183.05 76.92 -64.06 -24.12 -49.21
7.84 364.94 -183.08 76.87 -64.10 -24.10 -49.22
7.84 364.87 -183.10 76.82 -64.13 -24.08 -49.22
7.85 364.81 -183.12 76.77 -64.17 -24.06 -49.23
7.85 364.74 -183.15 76.72 -64.21 -24.05 -49.24
7.85 364.68 -183.17 76.67 -64.24 -24.03 -49.25
7.85 364.61 -183.20 76.62 -64.28 -24.01 -49.25
7.85 364.55 -183.22 76.58 -64.32 -23.99 -49.26
7.85 364.49 -183.24 76.53 -64.35 -23.97 -49.27
7.85 364.42 -183.27 76.48 -64.39 -23.95 -49.28
7.85 364.36 -183.29 76.43 -64.43 -23.94 -49.28
7.85 364.29 -183.32 76.38 -64.46 -23.92 -49.29
7.85 364.23 -183.34 76.33 -64.50 -23.90 -49.30
7.86 364.16 -183.36 76.28 -64.54 -23.88 -49.31
7.86 364.10 -183.39 76.23 -64.57 -23.86 -49.32
7.86 364.03 -183.41 76.18 -64.61 -23.84 -49.32
7.86 363.97 -183.44 76.13 -64.65 -23.83 -49.33
7.86 363.90 -183.46 76.08 -64.68 -23.81 -49.34
7.86 363.84 -183.48 76.03 -64.72 -23.79 -49.35
7.86 363.78 -183.51 75.98 -64.76 -23.77 -49.35
7.86 363.71 -183.53 75.93 -64.79 -23.75 -49.36
7.86 363.65 -183.55 75.88 -64.83 -23.73 -49.37
7.86 363.58 -183.58 75.84 -64.87 -23.72 -49.38
7.87 363.52 -183.60 75.79 -64.90 -23.70 -49.38
7.87 363.45 -183.63 75.74 -64.94 -23.68 -49.39
7.87 363.39 -183.65 75.69 -64.98 -23.66 -49.40
7.87 363.32 -183.67 75.64 -65.01 -23.64 -49.41
7.87 363.26 -183.70 75.59 -65.05 -23.62 -49.42
7.87 363.19 -183.72 75.54 -65.09 -23.60 -49.42
7.87 363.13 -183.74 75.49 -65.12 -23.59 -49.43
7.87 363.06 -183.77 75.44 -65.16 -23.57 -49.44
7.87 363.00 -183.79 75.39 -65.19 -23.55 -49.45
7.87 362.93 -183.81 75.34 -65.23 -23.53 -49.45
7.88 362.87 -183.84 75.29 -65.27 -23.51 -49.46
7.88 362.80 -183.86 75.24 -65.31 -23.49 -49.47
7.88 362.73 -183.88 75.19 -65.34 -23.47 -49.48
7.88 362.67 -183.91 75.14 -65.38 -23.46 -49.48
7.88 362.60 -183.93 75.09 -65.42 -23.44 -49.49
7.88 362.54 -183.96 75.04 -65.45 -23.42 -49.50
7.88 362.47 -183.98 74.99 -65.49 -23.40 -49.51
7.88 362.41 -184.00 74.95 -65.53 -23.38 -49.51
7.88 362.34 -184.03 74.90 -65.56 -23.36 -49.52
7.88 362.28 -184.05 74.85 -65.60 -23.34 -49.53
7.89 362.21 -184.07 74.80 -65.64 -23.33 -49.54
7.89 362.15 -184.10 74.75 -65.67 -23.31 -49.55
7.89 362.08 -184.12 74.70 -65.71 -23.29 -49.55
7.89 362.01 -184.14 74.65 -65.75 -23.27 -49.56
7.89 361.95 -184.17 74.60 -65.78 -23.25 -49.57
7.89 361.88 -184.19 74.55 -65.82 -23.23 -49.58
7.89 361.82 -184.21 74.50 -65.86 -23.21 -49.58
7.89 361.75 -184.23 74.45 -65.89 -23.19 -49.59
7.89 361.68 -184.26 74.40 -65.93 -23.18 -49.60
7.89 361.62 -184.28 74.35 -65.97 -23.16 -49.61
7.90 361.55 -184.30 74.30 -66.00 -23.14 -49.61
7.90 361.49 -184.33 74.25 -66.04 -23.12 -49.62
7.90 361.42 -184.35 74.20 -66.08 -23.10 -49.63
7.90 361.35 -184.37 74.15 -66.11 -23.08 -49.64
7.90 361.29 -184.40 74.10 -66.15 -23.06 -49.64
7.90 361.22 -184.42 74.05 -66.19 -23.04 -49.65
7.90 361.16 -184.44 74.00 -66.22 -23.03 -49.66
7.90 361.09 -184.47 73.95 -66.26 -23.01 -49.67
7.90 361.02 -184.49 73.90 -66.30 -22.99 -49.67
7.90 360.96 -184.51 73.85 -66.34 -22.97 -49.68
7.91 360.89 -184.53 73.80 -66.37 -22.95 -49.69
7.91 360.82 -184.56 73.75 -66.41 -22.93 -49.70
7.91 360.76 -184.58 73.71 -66.45 -22.91 -49.70
7.91 360.69 -184.60 73.66 -66.48 -22.89 -49.71
7.91 360.63 -184.63 73.61 -66.52 -22.87 -49.72
7.91 360.56 -184.65 73.56 -66.56 -22.86 -49.73
7.91 360.49 -184.67 73.51 -66.59 -22.84 -49.74
7.91 360.43 -184.69 73.46 -66.63 -22.82 -49.74
7.91 360.36 -184.72 73.41 -66.67 -22.80 -49.75
7.91 360.29 -184.74 73.36 -66.70 -22.78 -49.76
7.92 360.23 -184.76 73.31 -66.74 -22.76 -49.77
7.92 360.16 -184.79 73.26 -66.78 -22.74 -49.77
7.92 360.09 -184.81 73.21 -66.82 -22.72 -49.78
7.92 360.02 -184.83 73.16 -66.85 -22.70 -49.79
7.92 359.96 -184.85 73.11 -66.89 -22.68 -49.80
7.92 359.89 -184.88 73.06 -66.93 -22.67 -49.80
7.92 359.82 -184.90 73.01 -66.96 -22.65 -49.81
7.92 359.76 -184.92 72.96 -67.00 -22.63 -49.82
7.92 359.69 -184.94 72.91 -67.04 -22.61 -49.83
7.92 359.62 -184.97 72.86 -67.07 -22.59 -49.83
7.93 359.56 -184.99 72.81 -67.11 -22.57 -49.84
7.93 359.49 -185.01 72.76 -67.15 -22.55 -49.85
7.93 359.42 -185.04 72.71 -67.19 -22.53 -49.86
7.93 359.35 -185.06 72.66 -67.22 -22.51 -49.86
7.93 359.29 -185.08 72.61 -67.26 -22.49 -49.87
7.93 359.22 -185.10 72.56 -67.30 -22.48 -49.88
7.93 359.15 -185.13 72.51 -67.33 -22.46 -49.89
7.93 359.09 -185.15 72.46 -67.37 -22.44 -49.89
7.93 359.02 -185.17 72.41 -67.41 -22.42 -49.90
7.93 358.95 -185.19 72.36 -67.45 -22.40 -49.91
7.94 358.88 -185.21 72.31 -67.48 -22.38 -49.92
7.94 358.82 -185.24 72.26 -67.52 -22.36 -49.92
7.94 358.75 -185.26 72.21 -67.56 -22.34 -49.93
7.94 358.68 -185.28 72.16 -67.59 -22.32 -49.94
7.94 358.61 -185.30 72.11 -67.63 -22.30 -49.95
7.94 358.55 -185.33 72.06 -67.67 -22.28 -49.95
7.94 358.48 -185.35 72.01 -67.71 -22.26 -49.96
7.94 358.41 -185.37 71.96 -67.74 -22.25 -49.97
7.94 358.34 -185.39 71.91 -67.78 -22.23 -49.98
7.94 358.27 -185.42 71.86 -67.82 -22.21 -49.98
7.95 358.21 -185.44 71.81 -67.85 -22.19 -49.99
7.95 358.14 -185.46 71.76 -67.89 -22.17 -50.00
7.95 358.07 -185.48 71.71 -67.93 -22.15 -50.01
7.95 358.00 -185.50 71.66 -67.97 -22.13 -50.01
7.95 357.93 -185.53 71.61 -68.00 -22.11 -50.02
7.95 357.87 -185.55 71.56 -68.04 -22.09 -50.03
7.95 357.80 -185.57 71.51 -68.08 -22.07 -50.04
7.95 357.73 -185.59 71.46 -68.11 -22.05 -50.04
7.95 357.66 -185.61 71.41 -68.15 -22.03 -50.05
7.95 357.59 -185.64 71.36 -68.19 -22.01 -50.06
7.96 357.53 -185.66 71.31 -68.23 -21.99 -50.07
7.96 357.46 -185.68 71.26 -68.26 -21.97 -50.07
7.96 357.39 -185.70 71.21 -68.30 -21.96 -50.08
7.96 357.32 -185.72 71.16 -68.34 -21.94 -50.09
7.96 357.25 -185.75 71.11 -68.38 -21.92 -50.10
7.96 357.18 -185.77 71.06 -68.41 -21.90 -50.10
7.96 357.12 -185.79 71.01 -68.45 -21.88 -50.11
7.96 357.05 -185.81 70.96 -68.49 -21.86 -50.12
7.96 356.98 -185.83 70.91 -68.52 -21.84 -50.13
7.96 356.91 -185.86 70.86 -68.56 -21.82 -50.13
7.97 356.84 -185.88 70.81 -68.60 -21.80 -50.14
7.97 356.77 -185.90 70.76 -68.64 -21.78 -50.15
7.97 356.70 -185.92 70.71 -68.67 -21.76 -50.16
7.97 356.64 -185.94 70.66 -68.71 -21.74 -50.16
7.97 356.57 -185.96 70.61 -68.75 -21.72 -50.17
7.97 356.50 -185.99 70.56 -68.79 -21.70 -50.18
7.97 356.43 -186.01 70.51 -68.82 -21.68 -50.19
7.97 356.36 -186.03 70.46 -68.86 -21.66 -50.19
7.97 356.29 -186.05 70.41 -68.90 -21.64 -50.20
7.97 356.22 -186.07 70.36 -68.94 -21.62 -50.21
7.98 356.15 -186.09 70.31 -68.97 -21.61 -50.22
7.98 356.08 -186.12 70.26 -69.01 -21.59 -50.22
7.98 356.02 -186.14 70.21 -69.05 -21.57 -50.23
7.98 355.95 -186.16 70.16 -69.09 -21.55 -50.24
7.98 355.88 -186.18 70.11 -69.12 -21.53 -50.24
7.98 355.81 -186.20 70.06 -69.16 -21.51 -50.25
7.98 355.74 -186.22 70.01 -69.20 -21.49 -50.26
7.98 355.67 -186.25 69.96 -69.24 -21.47 -50.27
7.98 355.60 -186.27 69.91 -69.27 -21.45 -50.27
7.98 355.53 -186.29 69.86 -69.31 -21.43 -50.28
7.99 355.46 -186.31 69.81 -69.35 -21.41 -50.29
7.99 355.39 -186.33 69.75 -69.39 -21.39 -50.30
7.99 355.32 -186.35 69.70 -69.42 -21.37 -50.30
7.99 355.25 -186.37 69.65 -69.46 -21.35 -50.31
7.99 355.18 -186.40 69.60 -69.50 -21.33 -50.32
7.99 355.12 -186.42 69.55 -69.54 -21.31 -50.33
7.99 355.05 -186.44 69.50 -69.57 -21.29 -50.33
7.99 354.98 -186.46 69.45 -69.61 -21.27 -50.34
7.99 354.91 -186.48 69.40 -69.65 -21.25 -50.35
7.99 354.84 -186.50 69.35 -69.69 -21.23 -50.36
8.00 354.77 -186.52 69.30 -69.72 -21.21 -50.36
8.00 354.70 -186.54 69.25 -69.76 -21.19 -50.37
8.00 354.63 -186.57 69.20 -69.80 -21.17 -50.38
8.00 354.56 -186.59 69.15 -69.84 -21.15 -50.39
8.00 354.49 -186.61 69.10 -69.87 -21.13 -50.39
8.00 354.42 -186.63 69.05 -69.91 -21.11 -50.40
8.00 354.35 -186.65 69.00 -69.95 -21.09 -50.41
8.00 354.28 -186.67 68.95 -69.99 -21.07 -50.41
8.00 354.21 -186.69 68.90 -70.02 -21.05 -50.42
8.00 354.14 -186.71 68.85 -70.06 -21.03 -50.43
8.01 354.07 -186.73 68.80 -70.10 -21.01 -50.44
8.01 354.00 -186.75 68.75 -70.14 -20.99 -50.44
8.01 353.93 -186.78 68.70 -70.17 -20.97 -50.45
8.01 353.86 -186.80 68.65 -70.21 -20.95 -50.46
8.01 353.79 -186.82 68.60 -70.25 -20.93 -50.47
8.01 353.72 -186.84 68.55 -70.29 -20.91 -50.47
8.01 353.65 -186.86 68.50 -70.33 -20.89 -50.48
8.01 353.58 -186.88 68.44 -70.36 -20.87 -50.49
8.01 353.51 -186.90 68.39 -70.40 -20.85 -50.50
8.01 353.44 -186.92 68.34 -70.44 -20.83 -50.50
8.02 353.36 -186.94 68.29 -70.48 -20.82 -50.51
8.02 353.29 -186.96 68.24 -70.51 -20.80 -50.52
8.02 353.22 -186.98 68.19 -70.55 -20.78 -50.52
8.02 353.15 -187.01 68.14 -70.59 -20.76 -50.53
8.02 353.08 -187.03 68.09 -70.63 -20.74 -50.54
8.02 353.01 -187.05 68.04 -70.66 -20.72 -50.55
8.02 352.94 -187.07 67.99 -70.70 -20.70 -50.55
8.02 352.87 -187.09 67.94 -70.74 -20.68 -50.56
8.02 352.80 -187.11 67.89 -70.78 -20.65 -50.57
8.02 352.73 -187.13 67.84 -70.82 -20.63 -50.58
8.03 352.66 -187.15 67.79 -70.85 -20.61 -50.58
8.03 352.59 -187.17 67.74 -70.89 -20.59 -50.59
8.03 352.52 -187.19 67.69 -70.93 -20.57 -50.60
8.03 352.45 -187.21 67.64 -70.97 -20.55 -50.61
8.03 352.37 -187.23 67.59 -71.01 -20.53 -50.61
8.03 352.30 -187.25 67.53 -71.04 -20.51 -50.62
8.03 352.23 -187.27 67.48 -71.08 -20.49 -50.63
8.03 352.16 -187.29 67.43 -71.12 -20.47 -50.63
8.03 352.09 -187.31 67.38 -71.16 -20.45 -50.64
8.03 352.02 -187.33 67.33 -71.19 -20.43 -50.65
8.04 351.95 -187.36 67.28 -71.23 -20.41 -50.66
8.04 351.88 -187.38 67.23 -71.27 -20.39 -50.66
8.04 351.81 -187.40 67.18 -71.31 -20.37 -50.67
8.04 351.73 -187.42 67.13 -71.35 -20.35 -50.68
8.04 351.66 -187.44 67.08 -71.38 -20.33 -50.69
8.04 351.59 -187.46 67.03 -71.42 -20.31 -50.69
8.04 351.52 -187.48 66.98 -71.46 -20.29 -50.70
8.04 351.45 -187.50 66.93 -71.50 -20.27 -50.71
8.04 351.38 -187.52 66.88 -71.54 -20.25 -50.71
8.04 351.31 -187.54 66.83 -71.57 -20.23 -50.72
8.05 351.23 -187.56 66.77 -71.61 -20.21 -50.73
8.05 351.16 -187.58 66.72 -71.65 -20.19 -50.74
8.05 351.09 -187.60 66.67 -71.69 -20.17 -50.74
8.05 351.02 -187.62 66.62 -71.73 -20.15 -50.75
8.05 350.95 -187.64 66.57 -71.76 -20.13 -50.76
8.05 350.88 -187.66 66.52 -71.80 -20.11 -50.77
8.05 350.80 -187.68 66.47 -71.84 -20.09 -50.77
8.05 350.73 -187.70 66.42 -71.88 -20.07 -50.78
8.05 350.66 -187.72 66.37 -71.92 -20.05 -50.79
8.05 350.59 -187.74 66.32 -71.95 -20.03 -50.79
8.06 350.52 -187.76 66.27 -71.99 -20.01 -50.80
8.06 350.44 -187.78 66.22 -72.03 -19.99 -50.81
8.06 350.37 -187.80 66.17 -72.07 -19.97 -50.82
8.06 350.30 -187.82 66.11 -72.11 -19.95 -50.82
8.06 350.23 -187.84 66.06 -72.14 -19.93 -50.83
8.06 350.16 -187.86 66.01 -72.18 -19.91 -50.84
8.06 350.08 -187.88 65.96 -72.22 -19.89 -50.85
8.06 350.01 -187.90 65.91 -72.26 -19.87 -50.85
8.06 349.94 -187.92 65.86 -72.30 -19.84 -50.86
8.06 349.87 -187.94 65.81 -72.33 -19.82 -50.87
8.07 349.79 -187.96 65.76 -72.37 -19.80 -50.87
