#t x y z vx vy vz
8.66 284.48 -196.23 28.44 -101.83 -2.54 -56.11
8.66 284.38 -196.23 28.38 -101.87 -2.51 -56.11
8.66 284.28 -196.24 28.32 -101.92 -2.48 -56.12
8.67 284.18 -196.24 28.27 -101.97 -2.45 -56.12
8.67 284.08 -196.24 28.21 -102.01 -2.41 -56.12
8.67 283.97 -196.24 28.16 -102.06 -2.38 -56.13
8.67 283.87 -196.24 28.10 -102.11 -2.35 -56.13
8.67 283.77 -196.25 28.04 -102.15 -2.32 -56.14
8.67 283.67 -196.25 27.99 -102.20 -2.29 -56.14
8.67 283.57 -196.25 27.93 -102.25 -2.25 -56.15
8.67 283.46 -196.25 27.88 -102.30 -2.22 -56.15
8.67 283.36 -196.26 27.82 -102.34 -2.19 -56.16
8.67 283.26 -196.26 27.76 -102.39 -2.16 -56.16
8.68 283.16 -196.26 27.71 -102.44 -2.12 -56.17
8.68 283.05 -196.26 27.65 -102.48 -2.09 -56.17
8.68 282.95 -196.26 27.59 -102.53 -2.06 -56.18
8.68 282.85 -196.27 27.54 -102.58 -2.03 -56.18
8.68 282.75 -196.27 27.48 -102.62 -1.99 -56.19
8.68 282.64 -196.27 27.43 -102.67 -1.96 -56.19
8.68 282.54 -196.27 27.37 -102.72 -1.93 -56.19
8.68 282.44 -196.27 27.31 -102.76 -1.90 -56.20
8.68 282.34 -196.28 27.26 -102.81 -1.86 -56.20
8.68 282.23 -196.28 27.20 -102.86 -1.83 -56.21
8.69 282.13 -196.28 27.15 -102.91 -1.80 -56.21
8.69 282.03 -196.28 27.09 -102.95 -1.76 -56.22
8.69 281.92 -196.28 27.03 -103.00 -1.73 -56.22
8.69 281.82 -196.29 26.98 -103.05 -1.70 -56.23
8.69 281.72 -196.29 26.92 -103.09 -1.67 -56.23
8.69 281.62 -196.29 26.86 -103.14 -1.63 -56.24
8.69 281.51 -196.29 26.81 -103.19 -1.60 -56.24
8.69 281.41 -196.29 26.75 -103.23 -1.57 -56.24
8.69 281.31 -196.29 26.70 -103.28 -1.53 -56.25
8.69 281.20 -196.29 26.64 -103.33 -1.50 -56.25
8.70 281.10 -196.30 26.58 -103.38 -1.47 -56.26
8.70 281.00 -196.30 26.53 -103.42 -1.44 -56.26
8.70 280.89 -196.30 26.47 -103.47 -1.40 -56.27
8.70 280.79 -196.30 26.41 -103.52 -1.37 -56.27
8.70 280.68 -196.30 26.36 -103.57 -1.34 -56.28
8.70 280.58 -196.30 26.30 -103.61 -1.30 -56.28
8.70 280.48 -196.30 26.25 -103.66 -1.27 -56.29
8.70 280.37 -196.31 26.19 -103.71 -1.24 -56.29
8.70 280.27 -196.31 26.13 -103.75 -1.20 -56.29
8.70 280.17 -196.31 26.08 -103.80 -1.17 -56.30
8.71 280.06 -196.31 26.02 -103.85 -1.14 -56.30
8.71 279.96 -196.31 25.96 -103.90 -1.10 -56.31
8.71 279.85 -196.31 25.91 -103.94 -1.07 -56.31
8.71 279.75 -196.31 25.85 -103.99 -1.04 -56.32
8.71 279.65 -196.31 25.79 -104.04 -1.01 -56.32
8.71 279.54 -196.31 25.74 -104.09 -0.97 -56.33
8.71 279.44 -196.32 25.68 -104.13 -0.94 -56.33
8.71 279.33 -196.32 25.63 -104.18 -0.91 -56.33
8.71 279.23 -196.32 25.57 -104.23 -0.87 -56.34
8.71 279.13 -196.32 25.51 -104.28 -0.84 -56.34
8.72 279.02 -196.32 25.46 -104.32 -0.81 -56.35
8.72 278.92 -196.32 25.40 -104.37 -0.77 -56.35
8.72 278.81 -196.32 25.34 -104.42 -0.74 -56.36
8.72 278.71 -196.32 25.29 -104.47 -0.70 -56.36
8.72 278.60 -196.32 25.23 -104.51 -0.67 -56.37
8.72 278.50 -196.32 25.17 -104.56 -0.64 -56.37
8.72 278.40 -196.32 25.12 -104.61 -0.60 -56.37
8.72 278.29 -196.32 25.06 -104.66 -0.57 -56.38
8.72 278.19 -196.32 25.01 -104.70 -0.54 -56.38
8.72 278.08 -196.33 24.95 -104.75 -0.50 -56.39
8.73 277.98 -196.33 24.89 -104.80 -0.47 -56.39
8.73 277.87 -196.33 24.84 -104.85 -0.44 -56.40
8.73 277.77 -196.33 24.78 -104.89 -0.40 -56.40
8.73 277.66 -196.33 24.72 -104.94 -0.37 -56.40
8.73 277.56 -196.33 24.67 -104.99 -0.33 -56.41
8.73 277.45 -196.33 24.61 -105.04 -0.30 -56.41
8.73 277.35 -196.33 24.55 -105.09 -0.27 -56.42
8.73 277.24 -196.33 24.50 -105.13 -0.23 -56.42
8.73 277.14 -196.33 24.44 -105.18 -0.20 -56.43
8.73 277.03 -196.33 24.39 -105.23 -0.17 -56.43
8.74 276.93 -196.33 24.33 -105.28 -0.13 -56.43
8.74 276.82 -196.33 24.27 -105.32 -0.10 -56.44
8.74 276.72 -196.33 24.22 -105.37 -0.06 -56.44
8.74 276.61 -196.33 24.16 -105.42 -0.03 -56.45
8.74 276.50 -196.33 24.10 -105.47 0.00 -56.45
8.74 276.40 -196.33 24.05 -105.52 0.04 -56.46
8.74 276.29 -196.33 23.99 -105.56 0.07 -56.46
8.74 276.19 -196.33 23.93 -105.61 0.11 -56.46
8.74 276.08 -196.33 23.88 -105.66 0.14 -56.47
8.74 275.98 -196.33 23.82 -105.71 0.17 -56.47
8.75 275.87 -196.33 23.76 -105.76 0.21 -56.48
8.75 275.76 -196.33 23.71 -105.80 0.24 -56.48
8.75 275.66 -196.33 23.65 -105.85 0.28 -56.49
8.75 275.55 -196.33 23.59 -105.90 0.31 -56.49
8.75 275.45 -196.33 23.54 -105.95 0.35 -56.49
8.75 275.34 -196.33 23.48 -106.00 0.38 -56.50
8.75 275.24 -196.33 23.43 -106.04 0.41 -56.50
8.75 275.13 -196.33 23.37 -106.09 0.45 -56.51
8.75 275.02 -196.33 23.31 -106.14 0.48 -56.51
8.75 274.92 -196.32 23.26 -106.19 0.52 -56.51
8.76 274.81 -196.32 23.20 -106.24 0.55 -56.52
8.76 274.70 -196.32 23.14 -106.28 0.59 -56.52
8.76 274.60 -196.32 23.09 -106.33 0.62 -56.53
8.76 274.49 -196.32 23.03 -106.38 0.65 -56.53
8.76 274.39 -196.32 22.97 -106.43 0.69 -56.54
8.76 274.28 -196.32 22.92 -106.48 0.72 -56.54
8.76 274.17 -196.32 22.86 -106.52 0.76 -56.54
8.76 274.07 -196.32 22.80 -106.57 0.79 -56.55
8.76 273.96 -196.32 22.75 -106.62 0.83 -56.55
8.76 273.85 -196.32 22.69 -106.67 0.86 -56.56
8.77 273.75 -196.32 22.63 -106.72 0.90 -56.56
8.77 273.64 -196.32 22.58 -106.77 0.93 -56.56
8.77 273.53 -196.32 22.52 -106.81 0.97 -56.57
8.77 273.43 -196.31 22.46 -106.86 1.00 -56.57
8.77 273.32 -196.31 22.41 -106.91 1.03 -56.58
8.77 273.21 -196.31 22.35 -106.96 1.07 -56.58
8.77 273.10 -196.31 22.29 -107.01 1.10 -56.58
8.77 273.00 -196.31 22.24 -107.06 1.14 -56.59
8.77 272.89 -196.31 22.18 -107.10 1.17 -56.59
8.77 272.78 -196.31 22.12 -107.15 1.21 -56.60
8.78 272.68 -196.31 22.07 -107.20 1.24 -56.60
8.78 272.57 -196.31 22.01 -107.25 1.28 -56.60
8.78 272.46 -196.30 21.96 -107.30 1.31 -56.61
8.78 272.35 -196.30 21.90 -107.35 1.35 -56.61
8.78 272.25 -196.30 21.84 -107.40 1.38 -56.62
8.78 272.14 -196.30 21.79 -107.44 1.42 -56.62
8.78 272.03 -196.30 21.73 -107.49 1.45 -56.62
8.78 271.92 -196.30 21.67 -107.54 1.49 -56.63
8.78 271.82 -196.30 21.62 -107.59 1.52 -56.63
8.78 271.71 -196.29 21.56 -107.64 1.56 -56.64
8.79 271.60 -196.29 21.50 -107.69 1.59 -56.64
8.79 271.49 -196.29 21.45 -107.74 1.63 -56.64
8.79 271.39 -196.29 21.39 -107.78 1.66 -56.65
8.79 271.28 -196.29 21.33 -107.83 1.70 -56.65
8.79 271.17 -196.29 21.28 -107.88 1.73 -56.66
8.79 271.06 -196.28 21.22 -107.93 1.77 -56.66
8.79 270.95 -196.28 21.16 -107.98 1.81 -56.66
8.79 270.85 -196.28 21.11 -108.03 1.84 -56.67
8.79 270.74 -196.28 21.05 -108.08 1.88 -56.67
8.79 270.63 -196.28 20.99 -108.13 1.91 -56.67
8.80 270.52 -196.27 20.94 -108.17 1.95 -56.68
8.80 270.41 -196.27 20.88 -108.22 1.98 -56.68
8.80 270.31 -196.27 20.82 -108.27 2.02 -56.69
8.80 270.20 -196.27 20.77 -108.32 2.05 -56.69
8.80 270.09 -196.27 20.71 -108.37 2.09 -56.69
8.80 269.98 -196.26 20.65 -108.42 2.12 -56.70
8.80 269.87 -196.26 20.60 -108.47 2.16 -56.70
8.80 269.76 -196.26 20.54 -108.52 2.20 -56.71
8.80 269.66 -196.26 20.48 -108.57 2.23 -56.71
8.80 269.55 -196.26 20.43 -108.61 2.27 -56.71
8.81 269.44 -196.25 20.37 -108.66 2.30 -56.72
8.81 269.33 -196.25 20.31 -108.71 2.34 -56.72
8.81 269.22 -196.25 20.26 -108.76 2.37 -56.72
8.81 269.11 -196.25 20.20 -108.81 2.41 -56.73
8.81 269.00 -196.24 20.14 -108.86 2.45 -56.73
8.81 268.89 -196.24 20.08 -108.91 2.48 -56.74
8.81 268.79 -196.24 20.03 -108.96 2.52 -56.74
8.81 268.68 -196.24 19.97 -109.01 2.55 -56.74
8.81 268.57 -196.23 19.91 -109.06 2.59 -56.75
8.81 268.46 -196.23 19.86 -109.11 2.62 -56.75
8.82 268.35 -196.23 19.80 -109.15 2.66 -56.75
8.82 268.24 -196.23 19.74 -109.20 2.70 -56.76
8.82 268.13 -196.22 19.69 -109.25 2.73 -56.76
8.82 268.02 -196.22 19.63 -109.30 2.77 -56.76
8.82 267.91 -196.22 19.57 -109.35 2.80 -56.77
8.82 267.80 -196.21 19.52 -109.40 2.84 -56.77
8.82 267.69 -196.21 19.46 -109.45 2.88 -56.78
8.82 267.58 -196.21 19.40 -109.50 2.91 -56.78
8.82 267.47 -196.21 19.35 -109.55 2.95 -56.78
8.82 267.36 -196.20 19.29 -109.60 2.98 -56.79
8.83 267.26 -196.20 19.23 -109.65 3.02 -56.79
8.83 267.15 -196.20 19.18 -109.70 3.06 -56.79
8.83 267.04 -196.19 19.12 -109.75 3.09 -56.80
8.83 266.93 -196.19 19.06 -109.79 3.13 -56.80
8.83 266.82 -196.19 19.01 -109.84 3.17 -56.80
8.83 266.71 -196.18 18.95 -109.89 3.20 -56.81
8.83 266.60 -196.18 18.89 -109.94 3.24 -56.81
8.83 266.49 -196.18 18.84 -109.99 3.28 -56.82
8.83 266.38 -196.17 18.78 -110.04 3.31 -56.82
8.83 266.27 -196.17 18.72 -110.09 3.35 -56.82
8.84 266.16 -196.17 18.67 -110.14 3.38 -56.83
8.84 266.05 -196.16 18.61 -110.19 3.42 -56.83
8.84 265.94 -196.16 18.55 -110.24 3.46 -56.83
8.84 265.83 -196.16 18.49 -110.29 3.49 -56.84
8.84 265.72 -196.15 18.44 -110.34 3.53 -56.84
8.84 265.61 -196.15 18.38 -110.39 3.57 -56.84
8.84 265.49 -196.15 18.32 -110.44 3.60 -56.85
8.84 265.38 -196.14 18.27 -110.49 3.64 -56.85
8.84 265.27 -196.14 18.21 -110.54 3.68 -56.85
8.84 265.16 -196.14 18.15 -110.59 3.71 -56.86
8.85 265.05 -196.13 18.10 -110.64 3.75 -56.86
8.85 264.94 -196.13 18.04 -110.69 3.79 -56.86
8.85 264.83 -196.12 17.98 -110.74 3.82 -56.87
8.85 264.72 -196.12 17.93 -110.79 3.86 -56.87
8.85 264.61 -196.12 17.87 -110.84 3.90 -56.88
8.85 264.50 -196.11 17.81 -110.89 3.93 -56.88
8.85 264.39 -196.11 17.76 -110.93 3.97 -56.88
8.85 264.28 -196.11 17.70 -110.98 4.01 -56.89
8.85 264.17 -196.10 17.64 -111.03 4.05 -56.89
8.85 264.05 -196.10 17.58 -111.08 4.08 -56.89
8.86 263.94 -196.09 17.53 -111.13 4.12 -56.90
8.86 263.83 -196.09 17.47 -111.18 4.16 -56.90
8.86 263.72 -196.08 17.41 -111.23 4.19 -56.90
8.86 263.61 -196.08 17.36 -111.28 4.23 -56.91
8.86 263.50 -196.08 17.30 -111.33 4.27 -56.91
8.86 263.39 -196.07 17.24 -111.38 4.31 -56.91
8.86 263.28 -196.07 17.19 -111.43 4.34 -56.92
8.86 263.16 -196.06 17.13 -111.48 4.38 -56.92
8.86 263.05 -196.06 17.07 -111.53 4.42 -56.92
8.86 262.94 -196.05 17.02 -111.58 4.45 -56.93
8.87 262.83 -196.05 16.96 -111.63 4.49 -56.93
8.87 262.72 -196.05 16.90 -111.68 4.53 -56.93
8.87 262.61 -196.04 16.85 -111.73 4.57 -56.94
8.87 262.49 -196.04 16.79 -111.78 4.60 -56.94
8.87 262.38 -196.03 16.73 -111.83 4.64 -56.94
8.87 262.27 -196.03 16.67 -111.88 4.68 -56.95
8.87 262.16 -196.02 16.62 -111.93 4.72 -56.95
8.87 262.05 -196.02 16.56 -111.98 4.75 -56.95
8.87 261.94 -196.01 16.50 -112.03 4.79 -56.96
8.87 261.82 -196.01 16.45 -112.08 4.83 -56.96
8.88 261.71 -196.00 16.39 -112.13 4.87 -56.96
8.88 261.60 -196.00 16.33 -112.18 4.90 -56.96
8.88 261.49 -195.99 16.28 -112.24 4.94 -56.97
8.88 261.37 -195.99 16.22 -112.29 4.98 -56.97
8.88 261.26 -195.98 16.16 -112.34 5.02 -56.97
8.88 261.15 -195.98 16.10 -112.39 5.05 -56.98
8.88 261.04 -195.97 16.05 -112.44 5.09 -56.98
8.88 260.92 -195.97 15.99 -112.49 5.13 -56.98
8.88 260.81 -195.96 15.93 -112.54 5.17 -56.99
8.88 260.70 -195.96 15.88 -112.59 5.21 -56.99
8.89 260.59 -195.95 15.82 -112.64 5.24 -56.99
8.89 260.47 -195.95 15.76 -112.69 5.28 -57.00
8.89 260.36 -195.94 15.71 -112.74 5.32 -57.00
8.89 260.25 -195.94 15.65 -112.79 5.36 -57.00
8.89 260.14 -195.93 15.59 -112.84 5.40 -57.01
8.89 260.02 -195.93 15.53 -112.89 5.43 -57.01
8.89 259.91 -195.92 15.48 -112.94 5.47 -57.01
8.89 259.80 -195.92 15.42 -112.99 5.51 -57.02
8.89 259.68 -195.91 15.36 -113.04 5.55 -57.02
8.89 259.57 -195.90 15.31 -113.09 5.59 -57.02
8.90 259.46 -195.90 15.25 -113.14 5.62 -57.02
8.90 259.35 -195.89 15.19 -113.19 5.66 -57.03
8.90 259.23 -195.89 15.14 -113.24 5.70 -57.03
8.90 259.12 -195.88 15.08 -113.29 5.74 -57.03
8.90 259.01 -195.88 15.02 -113.35 5.78 -57.04
8.90 258.89 -195.87 14.96 -113.40 5.82 -57.04
8.90 258.78 -195.86 14.91 -113.45 5.85 -57.04
8.90 258.66 -195.86 14.85 -113.50 5.89 -57.05
8.90 258.55 -195.85 14.79 -113.55 5.93 -57.05
8.90 258.44 -195.85 14.74 -113.60 5.97 -57.05
8.91 258.32 -195.84 14.68 -113.65 6.01 -57.05
8.91 258.21 -195.83 14.62 -113.70 6.05 -57.06
8.91 258.10 -195.83 14.57 -113.75 6.08 -57.06
8.91 257.98 -195.82 14.51 -113.80 6.12 -57.06
8.91 257.87 -195.82 14.45 -113.85 6.16 -57.07
8.91 257.76 -195.81 14.39 -113.90 6.20 -57.07
8.91 257.64 -195.80 14.34 -113.95 6.24 -57.07
8.91 257.53 -195.80 14.28 -114.01 6.28 -57.07
8.91 257.41 -195.79 14.22 -114.06 6.32 -57.08
8.91 257.30 -195.78 14.17 -114.11 6.36 -57.08
8.92 257.19 -195.78 14.11 -114.16 6.39 -57.08
8.92 257.07 -195.77 14.05 -114.21 6.43 -57.09
8.92 256.96 -195.77 13.99 -114.26 6.47 -57.09
8.92 256.84 -195.76 13.94 -114.31 6.51 -57.09
8.92 256.73 -195.75 13.88 -114.36 6.55 -57.10
8.92 256.61 -195.75 13.82 -114.41 6.59 -57.10
8.92 256.50 -195.74 13.77 -114.46 6.63 -57.10
8.92 256.38 -195.73 13.71 -114.52 6.67 -57.10
8.92 256.27 -195.73 13.65 -114.57 6.71 -57.11
8.92 256.16 -195.72 13.59 -114.62 6.74 -57.11
8.93 256.04 -195.71 13.54 -114.67 6.78 -57.11
8.93 255.93 -195.71 13.48 -114.72 6.82 -57.11
8.93 255.81 -195.70 13.42 -114.77 6.86 -57.12
8.93 255.70 -195.69 13.37 -114.82 6.90 -57.12
8.93 255.58 -195.68 13.31 -114.87 6.94 -57.12
8.93 255.47 -195.68 13.25 -114.92 6.98 -57.13
8.93 255.35 -195.67 13.19 -114.98 7.02 -57.13
8.93 255.24 -195.66 13.14 -115.03 7.06 -57.13
8.93 255.12 -195.66 13.08 -115.08 7.10 -57.13
8.93 255.01 -195.65 13.02 -115.13 7.14 -57.14
8.94 254.89 -195.64 12.97 -115.18 7.18 -57.14
8.94 254.78 -195.64 12.91 -115.23 7.22 -57.14
8.94 254.66 -195.63 12.85 -115.28 7.25 -57.14
8.94 254.55 -195.62 12.79 -115.33 7.29 -57.15
8.94 254.43 -195.61 12.74 -115.39 7.33 -57.15
8.94 254.32 -195.61 12.68 -115.44 7.37 -57.15
8.94 254.20 -195.60 12.62 -115.49 7.41 -57.16
8.94 254.08 -195.59 12.57 -115.54 7.45 -57.16
8.94 253.97 -195.58 12.51 -115.59 7.49 -57.16
8.94 253.85 -195.58 12.45 -115.64 7.53 -57.16
8.95 253.74 -195.57 12.39 -115.70 7.57 -57.17
8.95 253.62 -195.56 12.34 -115.75 7.61 -57.17
8.95 253.51 -195.55 12.28 -115.80 7.65 -57.17
8.95 253.39 -195.55 12.22 -115.85 7.69 -57.17
8.95 253.27 -195.54 12.17 -115.90 7.73 -57.18
8.95 253.16 -195.53 12.11 -115.95 7.77 -57.18
8.95 253.04 -195.52 12.05 -116.00 7.81 -57.18
8.95 252.93 -195.51 11.99 -116.06 7.85 -57.18
8.95 252.81 -195.51 11.94 -116.11 7.89 -57.19
8.95 252.69 -195.50 11.88 -116.16 7.93 -57.19
8.96 252.58 -195.49 11.82 -116.21 7.97 -57.19
8.96 252.46 -195.48 11.77 -116.26 8.01 -57.19
8.96 252.35 -195.48 11.71 -116.31 8.05 -57.20
8.96 252.23 -195.47 11.65 -116.37 8.09 -57.20
8.96 252.11 -195.46 11.59 -116.42 8.13 -57.20
8.96 252.00 -195.45 11.54 -116.47 8.17 -57.20
8.96 251.88 -195.44 11.48 -116.52 8.21 -57.21
8.96 251.76 -195.43 11.42 -116.57 8.25 -57.21
8.96 251.65 -195.43 11.37 -116.63 8.29 -57.21
8.96 251.53 -195.42 11.31 -116.68 8.33 -57.21
8.97 251.41 -195.41 11.25 -116.73 8.37 -57.22
8.97 251.30 -195.40 11.19 -116.78 8.41 -57.22
8.97 251.18 -195.39 11.14 -116.83 8.45 -57.22
8.97 251.06 -195.38 11.08 -116.89 8.49 -57.22
8.97 250.95 -195.38 11.02 -116.94 8.53 -57.23
8.97 250.83 -195.37 10.96 -116.99 8.57 -57.23
8.97 250.71 -195.36 10.91 -117.04 8.61 -57.23
8.97 250.59 -195.35 10.85 -117.09 8.66 -57.23
8.97 250.48 -195.34 10.79 -117.15 8.70 -57.23
8.97 250.36 -195.33 10.74 -117.20 8.74 -57.24
8.98 250.24 -195.32 10.68 -117.25 8.78 -57.24
8.98 250.13 -195.31 10.62 -117.30 8.82 -57.24
8.98 250.01 -195.31 10.56 -117.35 8.86 -57.24
8.98 249.89 -195.30 10.51 -117.41 8.90 -57.25
8.98 249.77 -195.29 10.45 -117.46 8.94 -57.25
8.98 249.66 -195.28 10.39 -117.51 8.98 -57.25
8.98 249.54 -195.27 10.34 -117.56 9.02 -57.25
8.98 249.42 -195.26 10.28 -117.61 9.06 -57.26
8.98 249.30 -195.25 10.22 -117.67 9.10 -57.26
8.98 249.19 -195.24 10.16 -117.72 9.14 -57.26
8.99 249.07 -195.23 10.11 -117.77 9.19 -57.26
8.99 248.95 -195.22 10.05 -117.82 9.23 -57.26
8.99 248.83 -195.22 9.99 -117.88 9.27 -57.27
8.99 248.71 -195.21 9.93 -117.93 9.31 -57.27
8.99 248.60 -195.20 9.88 -117.98 9.35 -57.27
8.99 248.48 -195.19 9.82 -118.03 9.39 -57.27
8.99 248.36 -195.18 9.76 -118.09 9.43 -57.27
8.99 248.24 -195.17 9.71 -118.14 9.47 -57.28
8.99 248.12 -195.16 9.65 -118.19 9.51 -57.28
8.99 248.01 -195.15 9.59 -118.24 9.56 -57.28
9.00 247.89 -195.14 9.53 -118.30 9.60 -57.28
9.00 247.77 -195.13 9.48 -118.35 9.64 -57.29
9.00 247.65 -195.12 9.42 -118.40 9.68 -57.29
9.00 247.53 -195.11 9.36 -118.45 9.72 -57.29
9.00 247.41 -195.10 9.30 -118.51 9.76 -57.29
9.00 247.30 -195.09 9.25 -118.56 9.80 -57.29
9.00 247.18 -195.08 9.19 -118.61 9.85 -57.30
9.00 247.06 -195.07 9.13 -118.66 9.89 -57.30
9.00 246.94 -195.06 9.08 -118.72 9.93 -57.30
9.00 246.82 -195.05 9.02 -118.77 9.97 -57.30
9.01 246.70 -195.04 8.96 -118.82 10.01 -57.30
9.01 246.58 -195.03 8.90 -118.87 10.05 -57.31
9.01 246.46 -195.02 8.85 -118.93 10.10 -57.31
9.01 246.35 -195.01 8.79 -118.98 10.14 -57.31
9.01 246.23 -195.00 8.73 -119.03 10.18 -57.31
9.01 246.11 -194.99 8.67 -119.09 10.22 -57.31
9.01 245.99 -194.98 8.62 -119.14 10.26 -57.32
9.01 245.87 -194.97 8.56 -119.19 10.30 -57.32
9.01 245.75 -194.96 8.50 -119.24 10.35 -57.32
9.01 245.63 -194.95 8.44 -119.30 10.39 -57.32
9.02 245.51 -194.94 8.39 -119.35 10.43 -57.32
9.02 245.39 -194.93 8.33 -119.40 10.47 -57.33
9.02 245.27 -194.92 8.27 -119.46 10.51 -57.33
9.02 245.15 -194.91 8.22 -119.51 10.56 -57.33
9.02 245.03 -194.90 8.16 -119.56 10.60 -57.33
9.02 244.91 -194.89 8.10 -119.61 10.64 -57.33
9.02 244.79 -194.88 8.04 -119.67 10.68 -57.33
9.02 244.67 -194.87 7.99 -119.72 10.73 -57.34
9.02 244.55 -194.85 7.93 -119.77 10.77 -57.34
9.02 244.44 -194.84 7.87 -119.83 10.81 -57.34
9.03 244.32 -194.83 7.81 -119.88 10.85 -57.34
9.03 244.20 -194.82 7.76 -119.93 10.89 -57.34
9.03 244.08 -194.81 7.70 -119.99 10.94 -57.35
9.03 243.96 -194.80 7.64 -120.04 10.98 -57.35
9.03 243.84 -194.79 7.58 -120.09 11.02 -57.35
9.03 243.72 -194.78 7.53 -120.15 11.06 -57.35
9.03 243.60 -194.77 7.47 -120.20 11.11 -57.35
9.03 243.47 -194.76 7.41 -120.25 11.15 -57.35
9.03 243.35 -194.75 7.36 -120.31 11.19 -57.36
9.03 243.23 -194.73 7.30 -120.36 11.24 -57.36
9.04 243.11 -194.72 7.24 -120.41 11.28 -57.36
9.04 242.99 -194.71 7.18 -120.47 11.32 -57.36
9.04 242.87 -194.70 7.13 -120.52 11.36 -57.36
9.04 242.75 -194.69 7.07 -120.57 11.41 -57.36
9.04 242.63 -194.68 7.01 -120.63 11.45 -57.37
9.04 242.51 -194.67 6.95 -120.68 11.49 -57.37
9.04 242.39 -194.65 6.90 -120.73 11.53 -57.37
9.04 242.27 -194.64 6.84 -120.79 11.58 -57.37
9.04 242.15 -194.63 6.78 -120.84 11.62 -57.37
9.04 242.03 -194.62 6.72 -120.89 11.66 -57.37
9.05 241.91 -194.61 6.67 -120.95 11.71 -57.38
9.05 241.79 -194.60 6.61 -121.00 11.75 -57.38
9.05 241.67 -194.58 6.55 -121.05 11.79 -57.38
9.05 241.54 -194.57 6.49 -121.11 11.84 -57.38
9.05 241.42 -194.56 6.44 -121.16 11.88 -57.38
9.05 241.30 -194.55 6.38 -121.22 11.92 -57.38
9.05 241.18 -194.54 6.32 -121.27 11.97 -57.38
9.05 241.06 -194.52 6.27 -121.32 12.01 -57.39
9.05 240.94 -194.51 6.21 -121.38 12.05 -57.39
9.05 240.82 -194.50 6.15 -121.43 12.10 -57.39
9.06 240.69 -194.49 6.09 -121.48 12.14 -57.39
9.06 240.57 -194.48 6.04 -121.54 12.18 -57.39
9.06 240.45 -194.46 5.98 -121.59 12.23 -57.39
9.06 240.33 -194.45 5.92 -121.64 12.27 -57.39
9.06 240.21 -194.44 5.86 -121.70 12.31 -57.40
9.06 240.09 -194.43 5.81 -121.75 12.36 -57.40
9.06 239.97 -194.41 5.75 -121.81 12.40 -57.40
9.06 239.84 -194.40 5.69 -121.86 12.44 -57.40
9.06 239.72 -194.39 5.63 -121.91 12.49 -57.40
9.06 239.60 -194.38 5.58 -121.97 12.53 -57.40
9.07 239.48 -194.36 5.52 -122.02 12.58 -57.40
9.07 239.36 -194.35 5.46 -122.08 12.62 -57.41
9.07 239.23 -194.34 5.40 -122.13 12.66 -57.41
9.07 239.11 -194.33 5.35 -122.18 12.71 -57.41
9.07 238.99 -194.31 5.29 -122.24 12.75 -57.41
9.07 238.87 -194.30 5.23 -122.29 12.80 -57.41
9.07 238.74 -194.29 5.17 -122.35 12.84 -57.41
9.07 238.62 -194.28 5.12 -122.40 12.88 -57.41
9.07 238.50 -194.26 5.06 -122.45 12.93 -57.41
9.07 238.38 -194.25 5.00 -122.51 12.97 -57.42
9.08 238.25 -194.24 4.94 -122.56 13.02 -57.42
9.08 238.13 -194.22 4.89 -122.62 13.06 -57.42
9.08 238.01 -194.21 4.83 -122.67 13.10 -57.42
9.08 237.89 -194.20 4.77 -122.73 13.15 -57.42
9.08 237.76 -194.18 4.72 -122.78 13.19 -57.42
9.08 237.64 -194.17 4.66 -122.83 13.24 -57.42
9.08 237.52 -194.16 4.60 -122.89 13.28 -57.42
9.08 237.40 -194.14 4.54 -122.94 13.33 -57.43
9.08 237.27 -194.13 4.49 -123.00 13.37 -57.43
9.08 237.15 -194.12 4.43 -123.05 13.41 -57.43
9.09 237.03 -194.10 4.37 -123.11 13.46 -57.43
9.09 236.90 -194.09 4.31 -123.16 13.50 -57.43
9.09 236.78 -194.08 4.26 -123.21 13.55 -57.43
9.09 236.66 -194.06 4.20 -123.27 13.59 -57.43
9.09 236.53 -194.05 4.14 -123.32 13.64 -57.43
9.09 236.41 -194.04 4.08 -123.38 13.68 -57.43
9.09 236.29 -194.02 4.03 -123.43 13.73 -57.44
9.09 236.16 -194.01 3.97 -123.49 13.77 -57.44
9.09 236.04 -194.00 3.91 -123.54 13.82 -57.44
9.09 235.92 -193.98 3.85 -123.60 13.86 -57.44
9.10 235.79 -193.97 3.80 -123.65 13.91 -57.44
9.10 235.67 -193.95 3.74 -123.71 13.95 -57.44
9.10 235.54 -193.94 3.68 -123.76 14.00 -57.44
9.10 235.42 -193.93 3.62 -123.81 14.04 -57.44
9.10 235.30 -193.91 3.57 -123.87 14.09 -57.44
9.10 235.17 -193.90 3.51 -123.92 14.13 -57.44
9.10 235.05 -193.88 3.45 -123.98 14.18 -57.44
9.10 234.93 -193.87 3.39 -124.03 14.22 -57.45
9.10 234.80 -193.86 3.34 -124.09 14.27 -57.45
9.10 234.68 -193.84 3.28 -124.14 14.31 -57.45
9.11 234.55 -193.83 3.22 -124.20 14.36 -57.45
9.11 234.43 -193.81 3.16 -124.25 14.40 -57.45
9.11 234.30 -193.80 3.11 -124.31 14.45 -57.45
9.11 234.18 -193.78 3.05 -124.36 14.49 -57.45
9.11 234.06 -193.77 2.99 -124.42 14.54 -57.45
